id,district,name,address,gov_url,facilities,photo_path,status
373,東區,泰民街休憩處,柴灣泰民街,,長者健身園地,/facilities/md-elderly.jpeg,Active
374,東區,大潭道／柴灣道小園地,柴灣大潭道與柴灣道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
375,東區,電照街兒童遊樂場,北角電照街,,長者健身園地,/facilities/md-elderly.jpeg,Active
376,東區,天后廟道一號花園,北角天后廟道,,長者健身園地,/facilities/md-elderly.jpeg,Active
378,東區,永泰道花園,柴灣永泰道,,長者健身園地,/facilities/md-elderly.jpeg,Active
379,東區,怡泰街休憩處,柴灣怡泰街,,長者健身園地,/facilities/md-elderly.jpeg,Active
380,東區,耀興道休憩處,柴灣耀興道,,長者健身園地,/facilities/md-elderly.jpeg,Active
387,油尖旺,晏架街遊樂場,旺角大角咀晏架街55號,,長者健身園地,/facilities/md-elderly.jpeg,Active
388,油尖旺,廣東道／登打士街休憩處,旺角廣東道912-916號,,長者健身園地,/facilities/md-elderly.jpeg,Active
389,油尖旺,廣東道／豉油街休憩處,旺角廣東道956-962號,,長者健身園地,/facilities/md-elderly.jpeg,Active
390,油尖旺,聚魚道休憩花園,旺角大角咀聚漁道及深旺道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
391,油尖旺,渡船街遊樂場,旺角渡船街230號,,長者健身園地,/facilities/md-elderly.jpeg,Active
392,油尖旺,加士居道／彌敦道休憩花園 (第一期),九龍彌敦道加士居道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
393,油尖旺,埃華街休憩花園,旺角大角咀道/埃華街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
394,油尖旺,九龍佐治五世紀念公園,佐敦佐敦道/廣東道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
395,油尖旺,京士柏遊樂場,油麻地京士柏道23號,,長者健身園地,/facilities/md-elderly.jpeg,Active
397,油尖旺,九龍公園,尖沙咀柯士甸道22號,,長者健身園地,/facilities/md-elderly.jpeg,Active
398,油尖旺,樂羣街公園,旺角大角咀樂羣街25號,,長者健身園地,/facilities/md-elderly.jpeg,Active
399,油尖旺,麥花臣遊樂場,旺角洗衣街59號,,長者健身園地,/facilities/md-elderly.jpeg,Active
400,油尖旺,文昌街公園,"文昌街, 渡船街, 欣翔道交界",,長者健身園地,/facilities/md-elderly.jpeg,Active
401,油尖旺,旺角道遊樂場,旺角旺角道4A,,長者健身園地,/facilities/md-elderly.jpeg,Active
402,油尖旺,砵蘭街休憩處,旺角砵蘭街152號,,長者健身園地,/facilities/md-elderly.jpeg,Active
403,油尖旺,洗衣街兒童遊樂場,旺角太子洗衣街及花墟道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
404,油尖旺,洗衣街花園,旺角洗衣街及豉油街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
405,油尖旺,西貢街遊樂場,油麻地西貢街/渡船街/廣東道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
406,油尖旺,上海街／登打士街休憩處,旺角上海街414-420號,,長者健身園地,/facilities/md-elderly.jpeg,Active
407,油尖旺,詩歌舞遊樂場,旺角大角咀柳樹街12號,,長者健身園地,/facilities/md-elderly.jpeg,Active
408,油尖旺,詩歌舞街休憩花園,旺角大角咀界限街,,長者健身園地,/facilities/md-elderly.jpeg,Active
409,油尖旺,大角咀道／楓樹街花園,旺角大角咀大角咀道及楓樹街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
410,油尖旺,德昌街遊樂場,旺角德昌街70號,,長者健身園地,/facilities/md-elderly.jpeg,Active
411,油尖旺,地士道街休憩花園,旺角地士道街23號,,長者健身園地,/facilities/md-elderly.jpeg,Active
412,油尖旺,塘尾道兒童遊樂場(部分屬臨時性質),旺角塘尾道170號,,長者健身園地,/facilities/md-elderly.jpeg,Active
413,油尖旺,油麻地配水庫休憩花園,油麻地京士柏道,,長者健身園地,/facilities/md-elderly.jpeg,Active
422,南區,香港仔海濱公園,香港仔海傍道,,長者健身園地,/facilities/md-elderly.jpeg,Active
423,南區,香港仔網球及壁球中心,香港仔海傍道1號,,長者健身園地,/facilities/md-elderly.jpeg,Active
424,南區,鴨脷洲配水庫遊樂場,香港仔鴨脷洲配水庫頂,,長者健身園地,/facilities/md-elderly.jpeg,Active
425,南區,鴨脷洲風之塔公園,鴨脷洲利枝道,,長者健身園地,/facilities/md-elderly.jpeg,Active
426,南區,洪聖街休憩花園,鴨脷洲惠風街,,長者健身園地,/facilities/md-elderly.jpeg,Active
427,南區,南朗山道休憩花園,香港仔黃竹坑南朗山道,,長者健身園地,/facilities/md-elderly.jpeg,Active
428,南區,石澳村休憩處,石澳石澳村路,,長者健身園地,/facilities/md-elderly.jpeg,Active
429,南區,深灣道休憩處,香港仔黃竹坑深灣道,,長者健身園地,/facilities/md-elderly.jpeg,Active
430,南區,南區新圍村休憩處,香港仔黃竹坑新圍村,,長者健身園地,/facilities/md-elderly.jpeg,Active
431,南區,上雞籠灣臨時休憩處,上鷄籠灣,,長者健身園地,/facilities/md-elderly.jpeg,Active
432,南區,瀑布灣公園,華富邨瀑布灣道,,長者健身園地,/facilities/md-elderly.jpeg,Active
433,南區,黃竹坑道花園,香港仔黃竹坑黃竹坑道,,長者健身園地,/facilities/md-elderly.jpeg,Active
434,南區,黃竹坑配水庫休憩花園,香港仔黃竹坑配水庫頂,,長者健身園地,/facilities/md-elderly.jpeg,Active
435,南區,黃蔴角道遊樂場,赤柱黃蔴角道,,長者健身園地,/facilities/md-elderly.jpeg,Active
436,南區,黃泥涌水塘公園健身徑,黃泥涌大潭水塘道,,長者健身園地,/facilities/md-elderly.jpeg,Active
437,南區,玉桂山配水庫休憩處,香港仔玉桂山鴨洲2號配水庫頂,,長者健身園地,/facilities/md-elderly.jpeg,Active
449,荃灣,柴灣角遊樂場,荃灣荃景圍198號,,長者健身園地,/facilities/md-elderly.jpeg,Active
450,荃灣,傅屋路休憩花園,荃灣中葵涌村傅屋路,,長者健身園地,/facilities/md-elderly.jpeg,Active
451,荃灣,賽馬會德華公園,荃灣德華街,,長者健身園地,/facilities/md-elderly.jpeg,Active
452,荃灣,木棉下花園,荃灣木棉下村,,長者健身園地,/facilities/md-elderly.jpeg,Active
453,荃灣,珀林路花園,荃灣馬灣田寮新村,,長者健身園地,/facilities/md-elderly.jpeg,Active
454,荃灣,西樓角村兒童遊樂場,荃灣馬西樓角村閃排路,,長者健身園地,/facilities/md-elderly.jpeg,Active
455,荃灣,三陂坊遊樂場,荃灣三陂坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
456,荃灣,沙咀道遊樂場,荃灣沙咀道171-199號,,長者健身園地,/facilities/md-elderly.jpeg,Active
457,荃灣,深康路遊樂場,荃灣青山公路深井段深康路,,長者健身園地,/facilities/md-elderly.jpeg,Active
458,荃灣,荃灣石壁遷置村遊樂場,荃灣鹹田街,,長者健身園地,/facilities/md-elderly.jpeg,Active
459,荃灣,上葵涌兒童遊樂場,荃灣上葵涌村,,長者健身園地,/facilities/md-elderly.jpeg,Active
460,荃灣,大陂坊遊樂場,荃灣大陂坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
461,荃灣,汀九村遊樂場,荃灣青山公路汀九段11咪,,長者健身園地,/facilities/md-elderly.jpeg,Active
462,荃灣,青圓兒童遊樂場,荃灣深井龍如路,,長者健身園地,/facilities/md-elderly.jpeg,Active
463,荃灣,荃富街花園,荃灣東亞花園荃富街,,長者健身園地,/facilities/md-elderly.jpeg,Active
464,荃灣,荃景圍兒童遊樂場,"荃灣安逸街178號,荃景圍街市平台",,長者健身園地,/facilities/md-elderly.jpeg,Active
465,荃灣,荃景圍遊樂場及休憩花園,荃灣荃景圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
466,荃灣,荃灣天后廟花園,荃灣綠楊新邨蕙荃路,,長者健身園地,/facilities/md-elderly.jpeg,Active
467,荃灣,荃灣西約體育館,荃灣灣景花園海安路68號,,長者健身園地,/facilities/md-elderly.jpeg,Active
468,荃灣,橫窩仔街花園,荃灣橫窩仔街,,長者健身園地,/facilities/md-elderly.jpeg,Active
469,荃灣,二陂坊遊樂場,荃灣二陂坊,,長者健身園地,/facilities/md-elderly.jpeg,Active
478,深水埗,長沙灣遊樂場,長沙灣長沙灣道與發祥街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
481,深水埗,花墟公園,又一村界限街101號,,長者健身園地,/facilities/md-elderly.jpeg,Active
483,深水埗,李鄭屋花園,長沙灣東京街/李鄭屋漢墓博物館側,,長者健身園地,/facilities/md-elderly.jpeg,Active
484,深水埗,李鄭屋遊樂場,李鄭屋邨東京街60號,,長者健身園地,/facilities/md-elderly.jpeg,Active
485,深水埗,楓樹街遊樂場,深水埗黃竹街2M,,長者健身園地,/facilities/md-elderly.jpeg,Active
486,深水埗,南昌街休憩花園,石硤尾大窩坪澤安邨內,,長者健身園地,/facilities/md-elderly.jpeg,Active
487,深水埗,丹桂路休憩花園,又一村丹桂路,,長者健身園地,/facilities/md-elderly.jpeg,Active
488,深水埗,保安道遊樂場,長沙灣保安道與祥發街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
489,深水埗,深水埗公園,深水埗荔枝角道733號,,長者健身園地,/facilities/md-elderly.jpeg,Active
490,深水埗,石硤尾街休憩花園,深水埗石硤尾街,,長者健身園地,/facilities/md-elderly.jpeg,Active
491,深水埗,上李屋花園,李鄭屋大埔道/薩凡納藝術設計學院對面,,長者健身園地,/facilities/md-elderly.jpeg,Active
492,深水埗,順寧道遊樂場,李鄭屋順寧道與東沙島街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
493,深水埗,大坑東邨一號遊樂場,大坑東邨大坑東道與棠蔭街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
494,深水埗,大坑東邨二號遊樂場,大坑東邨毗鄰龍珠街,,長者健身園地,/facilities/md-elderly.jpeg,Active
495,深水埗,大坑東遊樂場,深水埗界限街63號,,長者健身園地,/facilities/md-elderly.jpeg,Active
496,深水埗,桃源街遊樂場,又一村桃源街及達之路交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
497,深水埗,雀橋街休憩處,又一村雀橋街,,長者健身園地,/facilities/md-elderly.jpeg,Active
499,深水埗,偉智街休憩花園,石硤尾偉智街,,長者健身園地,/facilities/md-elderly.jpeg,Active
513,黃大仙,康強街休憩花園,新蒲崗康強街,,長者健身園地,/facilities/md-elderly.jpeg,Active
514,黃大仙,樂富遊樂場,樂富杏林街1號,,長者健身園地,/facilities/md-elderly.jpeg,Active
515,黃大仙,樂善道／彩虹道休憩處,新蒲崗彩虹道,,長者健身園地,/facilities/md-elderly.jpeg,Active
516,黃大仙,龍翔道北／蒲崗村道休憩處,黃大仙龍翔道,,長者健身園地,/facilities/md-elderly.jpeg,Active
517,黃大仙,摩士公園(一號公園),黃大仙大同街,,長者健身園地,/facilities/md-elderly.jpeg,Active
518,黃大仙,摩士公園(二號公園),黃大仙東頭邨道,,長者健身園地,/facilities/md-elderly.jpeg,Active
519,黃大仙,摩士公園(三號公園),黃大仙鳳舞街40號,,長者健身園地,/facilities/md-elderly.jpeg,Active
520,黃大仙,摩士公園 (四號公園),黃大仙杏林街30號,,長者健身園地,/facilities/md-elderly.jpeg,Active
521,黃大仙,睦鄰街遊樂場,黃大仙睦鄰街7號,,長者健身園地,/facilities/md-elderly.jpeg,Active
522,黃大仙,牛池灣村遊樂場,龍翔道牛池灣村,,長者健身園地,/facilities/md-elderly.jpeg,Active
523,黃大仙,蒲崗村道公園,鑽石山蒲崗村道140號,,長者健身園地,/facilities/md-elderly.jpeg,Active
524,黃大仙,石鼓壟道遊樂場,黃大仙樂善道18號,,長者健身園地,/facilities/md-elderly.jpeg,Active
525,黃大仙,慈雲山邨中央遊樂場,慈雲山雲華街1號,,長者健身園地,/facilities/md-elderly.jpeg,Active
526,黃大仙,慈雲山邨配水庫遊樂場,慈雲山樂華街,,長者健身園地,/facilities/md-elderly.jpeg,Active
527,黃大仙,慈雲山道休憩花園,慈雲山道／蒲崗村道交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
528,黃大仙,永定道休憩處,黃大仙彩虹永定道,,長者健身園地,/facilities/md-elderly.jpeg,Active
529,黃大仙,黃大仙配水庫遊樂場,慈雲山雙鳳街,,長者健身園地,/facilities/md-elderly.jpeg,Active
530,黃大仙,仁愛街遊樂場,新蒲崗仁愛街1號,,長者健身園地,/facilities/md-elderly.jpeg,Active
539,葵青,青衣公園,青衣青綠街,,"長者健身園地, 籃球場,手球場,硬地球場,公園,網球場,露天劇場",/facilities/md-elderly.jpeg,Active
546,葵青,中葵涌公園,葵涌新葵街,,長者健身園地,/facilities/md-elderly.jpeg,Active
547,葵青,坑坪街遊樂場,葵涌坑坪街,,長者健身園地,/facilities/md-elderly.jpeg,Active
548,葵青,興盛路遊樂場,葵涌興盛路,,長者健身園地,/facilities/md-elderly.jpeg,Active
549,葵青,賽馬會興盛路遊樂場,葵涌興盛路,,長者健身園地,/facilities/md-elderly.jpeg,Active
550,葵青,九華徑村遊樂場,葵涌九華徑村,,長者健身園地,/facilities/md-elderly.jpeg,Active
551,葵青,葵盛配水庫休憩處,葵涌葵孝街,,長者健身園地,/facilities/md-elderly.jpeg,Active
552,葵青,葵義路遊樂場,葵涌葵義路,,長者健身園地,/facilities/md-elderly.jpeg,Active
553,葵青,光輝圍遊樂場,葵涌光輝圍,,長者健身園地,/facilities/md-elderly.jpeg,Active
554,葵青,寮肚路花園,青衣寮肚路,,長者健身園地,/facilities/md-elderly.jpeg,Active
555,葵青,寮肚路遊樂場,青衣寮肚路,,長者健身園地,/facilities/md-elderly.jpeg,Active
556,葵青,美景遊樂場,青衣青衣路青康路交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
557,葵青,牙鷹洲花園,青衣青敬路,,長者健身園地,/facilities/md-elderly.jpeg,Active
558,葵青,安捷街遊樂場,葵涌安捷街,,長者健身園地,/facilities/md-elderly.jpeg,Active
559,葵青,石籬探奇遊樂場,葵涌石貝街,,長者健身園地,/facilities/md-elderly.jpeg,Active
560,葵青,石梨街休憩處,葵涌安足街,,長者健身園地,/facilities/md-elderly.jpeg,Active
561,葵青,石蔭路第三休憩花園,葵涌石蔭路,,長者健身園地,/facilities/md-elderly.jpeg,Active
562,葵青,上高灘街休憩處,青衣上高灘街,,長者健身園地,/facilities/md-elderly.jpeg,Active
563,葵青,大廈街花園,葵涌大窩口大廈街,,長者健身園地,/facilities/md-elderly.jpeg,Active
564,葵青,大隴街遊樂場,葵涌大隴街,,長者健身園地,/facilities/md-elderly.jpeg,Active
565,葵青,青華花園,青衣青芊街,,長者健身園地,/facilities/md-elderly.jpeg,Active
566,葵青,青華遊樂場,青衣青芊街,,長者健身園地,/facilities/md-elderly.jpeg,Active
567,葵青,青衣公園,青衣青敬路60號,,長者健身園地,/facilities/md-elderly.jpeg,Active
568,葵青,青衣海濱公園,青衣牙鷹洲街,,長者健身園地,/facilities/md-elderly.jpeg,Active
569,葵青,華景山路花園,葵涌華景山路,,長者健身園地,/facilities/md-elderly.jpeg,Active
581,離島,長洲公園,長洲大石口,,長者健身園地,/facilities/md-elderly.jpeg,Active
582,離島,大澳梁屋兒童遊樂場,大嶼山大澳梁屋村,,長者健身園地,/facilities/md-elderly.jpeg,Active
583,離島,長洲信義村 兒童遊樂場,長洲信義村,,長者健身園地,/facilities/md-elderly.jpeg,Active
584,離島,北角舊村兒童遊樂場,南丫島北角舊村,,長者健身園地,/facilities/md-elderly.jpeg,Active
585,離島,北社後街花園,長洲北社後街,,長者健身園地,/facilities/md-elderly.jpeg,Active
586,離島,坪洲海濱遊樂場,坪洲露坪街,,長者健身園地,/facilities/md-elderly.jpeg,Active
587,離島,寶珠潭燒烤場,大嶼山大澳,,長者健身園地,/facilities/md-elderly.jpeg,Active
588,離島,貝澳兒童遊樂場,大嶼山貝澳芝麻灣道,,長者健身園地,/facilities/md-elderly.jpeg,Active
589,離島,西堤道健身園地,長洲西堤道,,長者健身園地,/facilities/md-elderly.jpeg,Active
590,離島,南丫北大坪新村休憩處,南丫島大坪新村,,長者健身園地,/facilities/md-elderly.jpeg,Active
591,離島,大新後街休憩處,長洲大新後街,,長者健身園地,/facilities/md-elderly.jpeg,Active
592,離島,東涌道足球場,東涌東涌道,,長者健身園地,/facilities/md-elderly.jpeg,Active
593,離島,東涌黃家圍休憩處,東涌下嶺皮,,長者健身園地,/facilities/md-elderly.jpeg,Active
594,離島,榕樹灣遊樂場,南丫島榕樹灣,,長者健身園地,/facilities/md-elderly.jpeg,Active
606,灣仔,寶雲道花園,灣仔寶雲道,,長者健身園地,/facilities/md-elderly.jpeg,Active
607,灣仔,嘉寧徑花園,銅鑼灣嘉寧徑,,長者健身園地,/facilities/md-elderly.jpeg,Active
608,灣仔,蓮花宮花園,大坑蓮花街,,長者健身園地,/facilities/md-elderly.jpeg,Active
609,灣仔,駱克道遊樂場,灣仔駱克道,,長者健身園地,/facilities/md-elderly.jpeg,Active
610,灣仔,春園街休憩處,灣仔春園街22-24號,,長者健身園地,/facilities/md-elderly.jpeg,Active
611,灣仔,大坑徑遊樂場,大坑大坑徑,,長者健身園地,/facilities/md-elderly.jpeg,Active
612,灣仔,太和街遊樂場,灣仔太和街,,長者健身園地,/facilities/md-elderly.jpeg,Active
615,觀塘,牛頭角公園,九龍觀塘道199號,,"長者健身園地,健身園地,緩跑徑/健身徑,硬地球場",/facilities/md-elderly.jpeg,Active
616,觀塘,安秀道公園,觀塘安秀道,,"長者健身園地,健體園灺,緩跑徑/健身徑",/facilities/md-elderly.jpeg,Active
627,觀塘,茶果嶺村二號休憩處,觀塘茶果嶺茶果嶺村,,長者健身園地,/facilities/md-elderly.jpeg,Active
628,觀塘,彩霞道休憩處,觀塘佐敦谷彩霞道3號,,長者健身園地,/facilities/md-elderly.jpeg,Active
629,觀塘,彩禧路公園,觀塘平山彩禧路3號,,長者健身園地,/facilities/md-elderly.jpeg,Active
630,觀塘,彩榮路公園,觀塘平山彩榮路88號,,長者健身園地,/facilities/md-elderly.jpeg,Active
631,觀塘,雅麗道花園,觀塘牛頭角雅麗道,,長者健身園地,/facilities/md-elderly.jpeg,Active
632,觀塘,曉光街休憩花園,觀塘秀茂坪曉光街,,長者健身園地,/facilities/md-elderly.jpeg,Active
633,觀塘,曉明街遊樂場,觀塘秀茂坪曉明街17號,,長者健身園地,/facilities/md-elderly.jpeg,Active
634,觀塘,康寧道公園,觀塘康寧道180號,,長者健身園地,/facilities/md-elderly.jpeg,Active
635,觀塘,康寧道遊樂場,觀塘康寧道,,長者健身園地,/facilities/md-elderly.jpeg,Active
636,觀塘,啟仁街休憩處,觀塘九龍灣啟仁街,,長者健身園地,/facilities/md-elderly.jpeg,Active
637,觀塘,觀塘遊樂場,觀塘翠屏道6號,,長者健身園地,/facilities/md-elderly.jpeg,Active
638,觀塘,觀塘道兒童遊樂場,觀塘觀塘道,,長者健身園地,/facilities/md-elderly.jpeg,Active
639,觀塘,藍田綜合大樓(天台花園),觀塘藍田慶田街1號藍田綜合大樓,,長者健身園地,/facilities/md-elderly.jpeg,Active
640,觀塘,藍田公園,觀塘藍田碧雲道,,長者健身園地,/facilities/md-elderly.jpeg,Active
641,觀塘,樂華遊樂場,觀塘牛頭角樂華南邨,,長者健身園地,/facilities/md-elderly.jpeg,Active
642,觀塘,馬游塘中休憩處,觀塘馬游塘,,長者健身園地,/facilities/md-elderly.jpeg,Active
643,觀塘,馬游塘西休憩處,觀塘翠屏南邨將軍澳道,,長者健身園地,/facilities/md-elderly.jpeg,Active
644,觀塘,牛頭角道兒童遊樂場,觀塘牛頭角牛頭角道,,長者健身園地,/facilities/md-elderly.jpeg,Active
645,觀塘,安德道遊樂場,觀塘牛頭角安德道,,長者健身園地,/facilities/md-elderly.jpeg,Active
646,觀塘,三家村遊樂場,觀塘油塘三家村茶果嶺道四山街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
647,觀塘,秀茂坪邨(第一期)三號遊樂場,觀塘秀茂坪曉光街,,長者健身園地,/facilities/md-elderly.jpeg,Active
648,觀塘,順利邨公園,觀塘順利邨順利邨道33號,,長者健身園地,/facilities/md-elderly.jpeg,Active
649,觀塘,翠屏河花園,觀塘成業街及敬業街交界,,長者健身園地,/facilities/md-elderly.jpeg,Active
650,觀塘,油塘配水庫遊樂場,觀塘藍田碧雲道,,長者健身園地,/facilities/md-elderly.jpeg,Active
